,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,symbol
ENSG00000082805,1.73546303522246e-89,0.637890800065342,0.419,0.124,5.6027688629122e-85,ERC1
ENSG00000145819,2.06322351012258e-89,0.722740462044279,0.253,0.026,6.66091078007975e-85,ARHGAP26
ENSG00000189283,2.61077110203266e-89,1.0651264500883,0.461,0.167,8.42861342580225e-85,FHIT
ENSG00000156411,2.78740443099108e-89,-0.911225325298513,0.609,0.742,8.99885646501161e-85,ATP5MPL
ENSG00000113141,3.71982081534278e-89,-0.797862800498472,0.755,0.823,1.20090695202526e-84,IK
ENSG00000242908,4.54136365343153e-89,0.858350886570595,0.308,0.055,1.46613384187384e-84,AADACL2-AS1
ENSG00000130208,5.45130258421218e-89,-0.804023055015886,0.171,0.417,1.75989852628706e-84,APOC1
ENSG00000145996,5.55839116885853e-89,0.689929484715997,0.402,0.114,1.79447100495429e-84,CDKAL1
ENSG00000151366,8.00656132130977e-89,-0.899256271733002,0.385,0.607,2.58483825697165e-84,NDUFC2
ENSG00000171988,2.1611827019534e-88,0.836445203761414,0.629,0.314,6.97716223498637e-84,JMJD1C
ENSG00000170921,2.49310473684422e-88,0.922543999045155,0.344,0.082,8.04873933242787e-84,TANC2
ENSG00000179104,3.32516608185723e-88,1.01640835500175,0.482,0.189,1.07349661786679e-83,TMTC2
ENSG00000197956,3.4553227870299e-88,-0.850596888195101,0.898,0.876,1.11551640856473e-83,S100A6
ENSG00000100154,3.79890037211099e-88,0.809075884336084,0.264,0.033,1.22643699613231e-83,TTC28
ENSG00000253161,5.14498123029508e-88,0.918949379631199,0.235,0.018,1.66100574038846e-83,LINC01605
ENSG00000139154,5.96094097632363e-88,0.675538844979324,0.449,0.152,1.92443018479632e-83,AEBP2
ENSG00000151414,6.04237915304659e-88,0.615262994158432,0.517,0.201,1.95072168576956e-83,NEK7
ENSG00000052126,7.13682187139646e-88,1.01298121041809,0.681,0.396,2.30405157296163e-83,PLEKHA5
ENSG00000257261,8.00385719444804e-88,1.02742649561038,0.461,0.167,2.5839652566556e-83,AC008014.1
ENSG00000099139,9.77204890688432e-88,1.01988718567146,0.49,0.199,3.15480826909853e-83,PCSK5
ENSG00000102466,1.048456445735e-87,1.2848844954412,0.675,0.393,3.38483678941086e-83,FGF14
ENSG00000075151,1.26121930943222e-87,0.970220507987624,0.574,0.286,4.07172041857099e-83,EIF4G3
ENSG00000267795,1.46851478785158e-87,-0.80422103817699,0.7,0.8,4.74095314110004e-83,SMIM22
ENSG00000030419,2.11490917358039e-87,0.750784824200198,0.404,0.12,6.82777277598694e-83,IKZF2
ENSG00000152936,2.18532286404056e-87,1.18298375307914,0.475,0.186,7.05509633426853e-83,LMNTD1
ENSG00000189043,2.548660520862e-87,-0.78715843864293,0.722,0.804,8.22809562555089e-83,NDUFA4
ENSG00000153814,2.66791642845841e-87,0.882339344449893,0.438,0.148,8.61310139763514e-83,JAZF1
ENSG00000139083,3.733172011873e-87,0.844997077344622,0.533,0.234,1.20521725231308e-82,ETV6
ENSG00000124172,5.7129852873459e-87,-0.75630267285853,0.77,0.826,1.84438017016675e-82,ATP5F1E
ENSG00000172292,9.43279545451785e-87,0.852811699081289,0.535,0.234,3.04528368453654e-82,CERS6
ENSG00000152818,1.42294763052613e-86,0.851231582683671,0.658,0.37,4.59384413039056e-82,UTRN
ENSG00000146555,1.96978729454317e-86,1.15257533757033,0.501,0.207,6.35926130170317e-82,SDK1
ENSG00000196090,2.932600797123e-86,1.03497180036308,0.603,0.298,9.4676084134319e-82,PTPRT
ENSG00000163625,4.47894998096302e-86,0.677676201981147,0.45,0.154,1.4459842118541e-81,WDFY3
ENSG00000081803,1.35137592717605e-85,0.689314929267385,0.413,0.124,4.36278204329516e-81,CADPS2
ENSG00000135404,1.61547021976102e-85,-0.773649583020616,0.75,0.794,5.21538405747647e-81,CD63
ENSG00000147604,2.08605869598296e-85,-0.773995579797602,0.748,0.816,6.73463189411139e-81,RPL7
ENSG00000118007,5.13452485399563e-85,0.711812920258884,0.46,0.164,1.65763000386395e-80,STAG1
ENSG00000198722,5.23180533335622e-85,0.620718058213768,0.428,0.136,1.68903603382072e-80,UNC13B
ENSG00000250903,6.0340083655219e-85,0.786648362295699,0.46,0.162,1.94801926072509e-80,GMDS-DT
ENSG00000248905,6.61882895147366e-85,0.665239126979534,0.529,0.219,2.13682273869375e-80,FMN1
ENSG00000248932,7.2992810646533e-85,0.737239388526864,0.423,0.133,2.35649989891267e-80,AC046134.2
ENSG00000038382,7.4710915538182e-85,0.750686961821732,0.4,0.119,2.41196719723467e-80,TRIO
ENSG00000179299,8.04401904132568e-85,0.685192771549072,0.583,0.266,2.59693110730158e-80,NSUN7
